id_direccion,id_calle,numero_puerta
5436,158,219
5437,82,8489
5438,43,8438
5439,29,249
5440,50,6796
5441,68,8829
5442,75,8724
5443,170,537
5444,139,439
5445,42,9362
5446,58,1565
5447,4,3052
5448,129,6956
5449,36,1599
5450,151,4046
5451,166,7681
5452,58,2335
5453,38,4321
5454,136,4133
5455,35,8611
5456,151,7078
5457,71,6492
5458,84,260
5459,162,6038
5460,15,9441
5461,97,2144
5462,98,6674
5463,175,6743
5464,156,8467
5465,71,5335
5466,37,1881
5467,10,4601
5468,42,3223
5469,186,7615
5470,36,721
5471,76,8268
5472,95,5273
5473,171,9258
5474,147,26
5475,158,7926
5476,93,6457
5477,90,3251
5478,131,5438
5479,57,5367
5480,145,7280
5481,118,8717
5482,5,7170
5483,19,8356
5484,171,7887
5485,128,4473
5486,85,6034
5487,12,2518
5488,176,2366
5489,141,5246
5490,17,8180
5491,89,6325
5492,19,6208
5493,60,3876
5494,134,6463
5495,176,1043
5496,116,271
5497,14,1266
5498,13,8216
5499,61,4037
5500,140,5193
5501,14,5908
5502,139,2985
5503,98,8997
5504,174,3554
5505,116,7717
5506,125,1241
5507,180,8623
5508,26,5787
5509,102,2565
5510,164,9116
5511,44,2906
5512,166,8637
5513,111,4921
5514,142,6757
5515,150,1683
5516,9,8845
5517,6,8896
5518,7,7971
5519,26,3476
5520,116,6294
5521,65,4921
5522,65,7857
5523,53,1876
5524,142,3388
5525,14,2697
5526,81,2140
5527,123,1246
5528,127,264
5529,172,9121
5530,119,5978
5531,154,4907
5532,130,4010
5533,80,1058
5534,142,7823
5535,19,3642
5536,114,1334
5537,174,2079
5538,14,202
5539,68,5278
5540,26,3672
5541,139,2208
5542,15,5509
5543,59,7739
5544,149,1967
5545,143,7712
5546,135,4056
5547,68,6305
5548,146,5340
5549,79,760
5550,2,283
5551,118,2421
5552,62,5449
5553,128,1984
5554,170,7247
5555,178,562
5556,97,9022
5557,189,7819
5558,105,7430
5559,15,6807
5560,32,6360
5561,52,8532
5562,37,4732
5563,34,3955
5564,152,8695
5565,60,8453
5566,119,5505
5567,145,6085
5568,83,50
5569,41,196
5570,190,8228
5571,102,7333
5572,112,2441
5573,5,1404
5574,174,1916
5575,122,1409
5576,20,4662
5577,9,679
5578,173,2132
5579,189,609
5580,182,5441
5581,12,6452
5582,49,5945
5583,158,3620
5584,49,4459
5585,9,572
5586,5,9014
5587,31,168
5588,178,3454
5589,148,6521
5590,72,8939
5591,160,5978
5592,127,2515
5593,68,1770
5594,115,2651
5595,89,4590
5596,156,7395
5597,101,1541
5598,78,7337
5599,75,6062
5600,158,2351
5601,75,9394
5602,159,4167
5603,36,3103
5604,96,5120
5605,92,1984
5606,74,2792
5607,41,5788
5608,123,1447
5609,110,1187
5610,107,7885
5611,157,1012
5612,45,7187
5613,58,535
5614,148,4068
5615,64,6709
5616,128,4775
5617,175,6305
5618,173,9424
5619,60,8012
5620,119,8268
5621,128,8215
5622,30,1759
5623,82,3398
5624,104,1571
5625,159,2581
5626,182,8205
5627,77,9231
5628,75,5203
5629,7,3005
5630,11,6724
5631,169,2160
5632,42,1627
5633,37,989
5634,188,8134
5635,148,609
5636,153,6856
5637,23,9129
5638,69,3211
5639,21,3239
5640,36,853
5641,138,2905
5642,137,8754
5643,70,1921
5644,47,9420
5645,91,4077
5646,85,1398
5647,183,7447
5648,49,7021
5649,150,7833
5650,79,8916
5651,145,514
5652,37,1275
5653,85,3433
5654,125,302
5655,26,3276
5656,47,6279
5657,76,6330
5658,82,9007
5659,24,1984
5660,14,1805
5661,1,5452
5662,124,5977
5663,67,2984
5664,38,8639
5665,100,356
5666,112,7214
5667,14,7714
5668,145,5700
5669,156,8587
5670,162,1617
5671,28,1093
5672,93,8205
5673,132,1219
5674,75,9395
5675,104,877
5676,58,122
5677,129,6340
5678,28,2060
5679,157,1440
5680,101,6238
5681,172,5197
5682,161,4767
5683,58,2827
5684,98,6485
5685,149,2080
5686,37,1299
5687,156,5697
5688,127,5220
5689,97,3828
5690,7,553
5691,139,3667
5692,27,8133
5693,176,7420
5694,62,4494
5695,78,8003
5696,112,4074
5697,152,2560
5698,94,4164
5699,152,6519
5700,107,9252
5701,14,7915
5702,131,6400
5703,188,2817
5704,28,5675
5705,52,8402
5706,15,8230
5707,134,2287
5708,50,6393
5709,152,7028
5710,75,3105
5711,56,3303
5712,46,5072
5713,16,3907
5714,130,4711
5715,103,2228
5716,6,5881
5717,68,4840
5718,112,2441
5719,19,2435
5720,72,3400
5721,105,2919
5722,93,1698
5723,38,3738
5724,152,7775
5725,69,196
5726,150,7860
5727,123,2303
5728,61,1108
5729,163,4423
5730,159,3234
5731,160,1569
5732,175,6483
5733,136,250
5734,104,8319
5735,170,1657
5736,48,8479
5737,81,7885
5738,69,1150
5739,54,7312
5740,15,3493
5741,122,1710
5742,182,8030
5743,69,8076
5744,141,451
5745,5,6080
5746,115,4429
5747,81,3995
5748,96,9430
5749,120,1961
5750,14,7811
5751,2,9313
5752,78,5273
5753,24,4318
5754,74,5924
5755,142,158
5756,143,3977
5757,21,546
5758,2,4176
5759,1,223
5760,79,4128
5761,93,8774
5762,90,2327
5763,121,1363
5764,95,1462
5765,118,2899
5766,110,369
5767,130,8148
5768,145,6346
5769,48,1993
5770,109,6157
5771,80,6872
5772,78,1377
5773,20,7274
5774,81,2575
5775,21,4905
5776,175,6300
5777,71,2535
5778,146,300
5779,125,9375
5780,66,2426
5781,130,6938
5782,128,7087
5783,172,3109
5784,41,9452
5785,138,8700
5786,6,7145
5787,81,7823
5788,129,2209
5789,86,4624
5790,41,6381
5791,163,5849
5792,119,3450
5793,6,433
5794,52,7703
5795,144,9369
5796,175,2582
5797,121,3071
5798,76,4678
5799,185,1682
5800,151,2287
5801,172,1831
5802,8,2845
5803,180,5713
5804,149,3411
5805,20,3535
5806,85,2914
5807,159,1480
5808,188,1931
5809,125,646
5810,130,4312
5811,36,3090
5812,127,9498
5813,57,7892
5814,116,7767
5815,94,3992
5816,24,9429
5817,99,3242
5818,78,8373
5819,136,3942
5820,180,2810
5821,142,8157
5822,8,6217
5823,118,2993
5824,25,823
5825,8,1676
5826,73,4072
5827,148,4770
5828,94,1294
5829,17,1865
5830,132,1502
5831,133,9294
5832,141,112
5833,132,7425
5834,17,1601
5835,25,2590
5836,122,3420
5837,127,869
5838,77,5594
5839,18,9128
5840,94,1359
5841,103,6660
5842,81,7942
5843,79,6161
5844,47,5073
5845,153,1797
5846,35,2611
5847,167,1592
5848,2,9299
5849,11,6579
5850,94,4304
5851,76,4270
5852,155,993
5853,69,8386
5854,186,705
5855,148,4831
5856,160,7195
5857,77,6979
5858,190,7660
5859,98,1991
5860,121,1317
5861,159,90
5862,87,5941
5863,145,750
5864,190,2611
5865,77,175
5866,50,7951
5867,74,8584
5868,109,4696
5869,113,1485
5870,12,6799
5871,112,631
5872,116,7499
5873,184,1731
5874,23,6773
5875,60,891
5876,120,3081
5877,79,754
5878,186,9162
5879,139,8779
5880,7,6382
5881,174,448
5882,121,8744
5883,69,6111
5884,14,9085
5885,146,9453
5886,30,72
5887,10,8937
5888,167,4
5889,115,8365
5890,50,5157
5891,164,1196
5892,49,7670
5893,105,5922
5894,157,4379
5895,83,2084
5896,79,1110
5897,56,7747
5898,81,3705
5899,41,2920
5900,111,3256
5901,30,7819
5902,160,9298
5903,125,3401
5904,93,5163
5905,160,6032
5906,88,3813
5907,178,6732
5908,54,4608
5909,155,3921
5910,3,8121
5911,70,7136
5912,140,6369
5913,185,6990
5914,141,8683
5915,178,485
5916,16,5930
5917,37,53
5918,60,7544
5919,127,185
5920,157,8579
5921,50,2816
5922,122,7367
5923,188,7477
5924,159,8703
5925,164,4235
5926,77,3153
5927,42,982
5928,7,6923
5929,178,4976
5930,4,7294
5931,130,2077
5932,22,5244
5933,55,4649
5934,40,7873
5935,34,8924
5936,112,6693
5937,137,4494
5938,32,7246
5939,37,7960
5940,99,4927
5941,120,2860
5942,47,6882
5943,32,4257
5944,165,8808
5945,169,8598
5946,127,3060
5947,12,5905
5948,13,3290
5949,51,2387
5950,9,1265
5951,113,7110
5952,17,770
5953,98,5568
5954,151,6556
5955,6,2964
5956,178,3236
5957,118,6552
5958,169,6620
5959,3,5859
5960,135,4215
5961,96,7063
5962,58,8178
5963,3,8329
5964,170,8168
5965,143,9237
5966,96,8674
5967,33,4486
5968,72,2194
5969,85,3734
5970,137,7022
5971,131,4290
5972,140,8355
5973,128,1221
5974,86,2847
5975,23,4255
5976,110,7698
5977,104,5960
5978,158,4277
5979,118,1917
5980,74,7658
5981,55,3922
5982,101,8846
5983,141,2024
5984,19,6447
5985,148,5233
5986,156,3563
5987,8,412
5988,115,6306
5989,77,2130
5990,146,862
5991,69,8473
5992,60,3198
5993,75,8935
5994,131,8640
5995,33,5766
5996,52,4655
5997,32,5432
5998,132,1168
5999,100,1042
6000,118,829
6001,11,8171
6002,176,8550
6003,29,5335
6004,124,1566
6005,144,3412
6006,52,4702
6007,186,5198
6008,49,3382
6009,8,5328
6010,86,4386
6011,177,2881
6012,3,8080
6013,126,91
6014,161,5728
6015,25,7120
6016,31,4552
6017,26,6688
6018,22,895
6019,17,3038
6020,89,6065
6021,43,7860
6022,152,345
6023,88,3045
6024,122,6148
6025,6,3340
6026,148,6847
6027,114,5761
6028,15,6523
6029,129,5434
6030,178,7260
6031,175,6757
6032,113,9004
6033,38,8377
6034,167,5095
6035,167,8270
6036,119,8813
6037,149,3840
6038,98,7998
6039,60,7411
6040,120,8551
6041,49,6648
6042,126,917
6043,55,6123
6044,20,1936
6045,20,6246
6046,179,4979
6047,106,5384
6048,146,9251
6049,51,8764
6050,15,8563
6051,127,6370
6052,40,2674
6053,102,5647
6054,5,7859
6055,1,3777
6056,153,1514
6057,47,5081
6058,125,1648
6059,108,2968
6060,3,6612
6061,38,7260
6062,92,2711
6063,110,4325
6064,20,8563
6065,101,6643
6066,30,8941
6067,143,229
6068,134,2734
6069,64,4568
6070,59,7907
6071,53,107
6072,125,5337
6073,90,2797
6074,161,8510
6075,131,9447
6076,50,8301
6077,110,8823
6078,23,7540
6079,43,401
6080,89,7812
6081,124,7989
6082,178,130
6083,97,8289
6084,47,3654
6085,108,7975
6086,100,2535
6087,58,6683
6088,114,3436
6089,113,7087
6090,17,6297
6091,181,1157
6092,113,5016
6093,139,938
6094,111,5457
6095,177,4917
6096,155,28
6097,113,8607
6098,190,2858
6099,147,8317
6100,78,3432
6101,51,8100
6102,63,1244
6103,70,4867
6104,178,5398
6105,35,1992
6106,142,7581
6107,63,2016
6108,88,121
6109,37,8018
6110,84,4006
6111,18,8734
6112,75,6244
6113,25,9281
6114,9,1138
6115,47,3195
6116,11,490
6117,80,6350
6118,140,8044
6119,9,7110
6120,105,1836
6121,13,9441
6122,106,5537
6123,177,7261
6124,40,2
6125,103,6875
6126,68,3692
6127,71,1658
6128,5,1671
6129,10,5081
6130,118,90
6131,110,8371
6132,92,2644
6133,179,2302
6134,35,8972
6135,180,7973
6136,29,6388
6137,80,1543
6138,157,4650
6139,169,8177
6140,81,1317
6141,66,7994
6142,43,1885
6143,87,6033
6144,11,303
6145,125,2216
6146,17,407
6147,148,4328
6148,39,6855
6149,121,2743
6150,20,4172
6151,159,9438
6152,10,6364
6153,163,9085
6154,60,1693
6155,126,7112
6156,88,4552
6157,164,6266
6158,10,5009
6159,173,8432
6160,95,4111
6161,104,5466
6162,165,5528
6163,171,5717
6164,14,3191
6165,162,870
6166,128,7601
6167,172,285
6168,178,574
6169,87,4545
6170,31,4051
6171,85,1908
6172,184,7567
6173,124,2689
6174,69,703
6175,100,6644
6176,85,346
6177,44,7274
6178,121,5804
6179,3,4392
6180,77,7578
6181,151,3159
6182,139,7168
6183,89,6255
6184,166,3752
6185,111,5003
6186,118,2886
6187,1,8937
6188,54,2042
6189,33,6120
6190,75,8328
6191,115,9106
6192,80,557
6193,55,4292
6194,61,2191
6195,87,111
6196,158,3766
6197,144,4180
6198,122,3334
6199,52,9149
6200,173,5981
6201,20,6514
6202,70,5094
6203,44,8080
6204,75,63
6205,146,1222
6206,189,3628
6207,174,949
6208,148,4488
6209,123,3981
6210,153,1625
6211,48,852
6212,175,6320
6213,44,15
6214,12,6879
6215,100,3045
6216,122,7859
6217,7,3085
6218,121,6991
6219,175,3594
6220,143,6824
6221,145,7892
6222,183,5558
6223,158,3144
6224,48,6183
6225,3,5758
6226,146,2836
6227,114,56
6228,49,42
6229,85,8043
6230,159,8397
6231,7,1666
6232,150,3386
6233,11,7717
6234,23,6120
6235,153,3477
6236,138,5585
6237,141,8575
6238,1,7072
6239,22,3174
6240,49,4783
6241,172,8361
6242,120,5377
6243,7,9120
6244,57,8600
6245,177,6558
6246,35,7640
6247,92,322
6248,154,4262
6249,114,9237
6250,48,361
6251,46,3233
6252,188,501
6253,166,2149
6254,112,8633
6255,106,862
6256,144,7973
6257,56,2173
6258,177,7728
6259,36,5010
6260,170,4552
6261,149,6178
6262,72,6368
6263,127,134
6264,21,2003
6265,183,868
6266,52,874
6267,43,9187
6268,131,9005
6269,182,2031
6270,53,508
6271,190,1887
6272,166,7870
6273,30,9433
6274,120,7834
6275,63,7852
6276,128,8643
6277,70,6428
6278,42,2128
6279,80,6497
6280,97,6458
6281,176,4707
6282,45,8862
6283,182,4173
6284,173,308
6285,111,8596
6286,181,3580
6287,5,2013
6288,43,6933
6289,145,9350
6290,125,2535
6291,101,6452
6292,50,870
6293,25,5029
6294,126,2303
6295,110,4612
6296,12,8875
6297,78,849
6298,180,4917
6299,104,4296
6300,123,8732
6301,148,4065
6302,20,4216
6303,158,5199
6304,40,849
6305,19,975
6306,28,5715
6307,97,18
6308,85,4101
6309,74,1003
6310,176,784
6311,54,622
6312,56,2607
6313,110,5673
6314,91,8157
6315,170,3599
6316,55,484
6317,155,5792
6318,147,9272
6319,150,7303
6320,168,9216
6321,151,6623
6322,123,5233
6323,52,1629
6324,94,9499
6325,104,2079
6326,16,4711
6327,163,7865
6328,92,4185
6329,34,1323
6330,60,8001
6331,76,7104
6332,139,479
6333,126,2215
6334,54,85
6335,64,1485
6336,16,4837
6337,54,9009
6338,63,6518
6339,117,4601
6340,113,7047
6341,155,2696
6342,16,2637
6343,187,762
6344,111,4448
6345,112,5975
6346,68,7556
6347,81,1362
6348,146,4627
6349,9,4736
6350,5,8923
6351,1,2522
6352,108,7114
6353,95,1706
6354,107,1471
6355,62,8915
6356,7,1296
6357,93,3796
6358,136,2079
6359,114,13
6360,135,7028
6361,128,3310
6362,7,8752
6363,83,4765
6364,88,9000
6365,50,2825
6366,168,9334
6367,72,9381
6368,12,2640
6369,2,4343
6370,16,1257
6371,64,3664
6372,41,6858
6373,190,5646
6374,151,1502
6375,7,3035
6376,127,878
6377,171,5757
6378,77,6676
6379,154,7257
6380,75,6954
6381,142,3956
6382,189,3294
6383,154,397
6384,33,2766
6385,149,6188
6386,63,3068
6387,166,6445
6388,34,4134
6389,40,6569
6390,33,2917
6391,67,2353
6392,6,117
6393,133,5449
6394,90,7531
6395,63,2930
6396,65,5737
6397,40,5937
6398,4,5974
6399,109,6675
6400,172,535
6401,71,1303
6402,67,8517
6403,2,2207
6404,139,5271
6405,179,1575
6406,74,8621
6407,168,2622
6408,188,6375
6409,69,6895
6410,102,7417
6411,70,6306
6412,9,9084
6413,35,9040
6414,6,3197
6415,158,7849
6416,36,3124
6417,23,9357
6418,178,6201
6419,22,1111
6420,43,2197
6421,44,6700
6422,116,9166
6423,184,5754
6424,65,5890
6425,157,3622
6426,180,7122
6427,143,3408
6428,171,4877
6429,45,3066
6430,31,5379
6431,168,1983
6432,90,7925
6433,173,6896
6434,8,3038
6435,112,339
6436,101,5268
6437,41,5634
6438,163,6953
6439,160,2093
6440,91,4677
6441,27,6442
6442,121,5891
6443,166,7937
6444,162,5461
6445,180,931
6446,92,1319
6447,36,2523
6448,143,7483
6449,53,7868
6450,107,5438
6451,164,401
6452,146,2750
6453,154,1828
6454,109,6639
6455,66,7287
6456,151,4716
6457,87,578
6458,15,5487
6459,114,3242
6460,103,4578
6461,57,2487
6462,130,1327
6463,136,4826
6464,168,42
6465,31,3660
6466,77,5010
6467,168,3478
6468,25,7873
6469,102,914
6470,126,2664
6471,9,5264
6472,6,5220
6473,163,5506
6474,126,6134
6475,20,570
6476,35,3962
6477,79,2826
6478,49,5694
6479,115,7623
6480,181,8427
6481,39,1633
6482,11,8597
6483,144,3808
6484,121,2974
6485,117,1210
6486,138,2803
6487,21,3732
6488,118,714
6489,11,4028
6490,74,5236
6491,18,3698
6492,156,2216
6493,16,586
6494,65,5480
6495,172,8615
6496,90,6383
6497,112,3417
6498,42,6363
6499,105,1681
6500,118,5296
6501,120,2181
6502,77,298
6503,27,7039
6504,116,5569
6505,93,2409
6506,39,2585
6507,31,33
6508,84,2387
6509,39,2155
6510,43,8625
6511,77,5455
6512,97,2651
6513,123,4599
6514,117,918
6515,60,1133
6516,129,881
6517,141,1999
6518,51,1129
6519,87,8933
6520,56,4928
6521,47,2716
6522,55,3226
6523,103,458
6524,82,1572
6525,47,2537
6526,157,9295
6527,80,2561
6528,75,5774
6529,65,8558
6530,106,355
6531,79,9198
6532,50,7816
6533,54,94
6534,165,4973
6535,134,2756
6536,111,5949
6537,129,2830
6538,75,1812
6539,49,1175
6540,147,9333
6541,89,581
6542,49,5324
6543,64,6685
6544,82,3404
6545,77,1963
6546,162,495
6547,47,5955
6548,137,7595
6549,117,4618
6550,16,491
6551,17,1789
6552,111,4872
6553,93,324
6554,16,2778
6555,173,505
6556,82,4341
6557,77,1230
6558,22,8556
6559,121,7056
6560,77,5662
6561,31,2156
6562,97,8846
6563,28,1299
6564,139,4196
6565,15,1721
6566,140,5204
6567,16,3278
6568,41,522
6569,49,328
6570,185,2103
6571,4,1219
6572,9,8276
6573,130,2224
6574,22,4209
6575,93,5420
6576,52,3979
6577,125,8990
6578,173,7674
6579,145,8155
6580,137,1092
6581,74,8247
6582,65,1591
6583,48,7083
6584,2,7311
6585,119,950
6586,17,9088
6587,173,7824
6588,153,3745
6589,15,6407
6590,121,5577
6591,14,798
6592,181,5910
6593,125,5106
6594,77,6845
6595,45,7213
6596,148,5088
6597,74,3884
6598,18,7836
6599,13,3085
6600,32,7304
6601,162,9158
6602,12,6956
6603,120,6017
6604,66,8091
6605,138,8489
6606,4,8071
6607,36,8238
6608,113,403
6609,164,1865
6610,117,5119
6611,93,6532
6612,38,2768
6613,98,617
6614,157,4953
6615,25,5195
6616,77,3146
6617,25,699
6618,122,4977
6619,132,6189
6620,14,7183
6621,135,3541
6622,45,214
6623,164,2574
6624,22,1137
6625,7,725
6626,126,8285
6627,84,6055
6628,59,4105
6629,92,5518
6630,150,4158
6631,31,4821
6632,42,5419
6633,22,3300
6634,27,4776
6635,2,5881
6636,66,5223
6637,79,4479
6638,167,1771
6639,8,5055
6640,184,976
6641,134,5474
6642,101,6288
6643,57,6375
6644,142,1386
6645,184,7156
6646,49,3967
6647,149,7367
6648,15,1120
6649,75,6191
6650,173,5365
6651,103,6990
6652,145,7841
6653,89,1990
6654,133,107
6655,111,5601
6656,115,7443
6657,4,4997
6658,110,5395
6659,45,9477
6660,144,5867
6661,2,9212
6662,52,1023
6663,44,7385
6664,77,404
6665,86,2896
6666,159,4941
6667,190,9142
6668,58,2853
6669,28,5751
6670,22,6663
6671,60,7762
6672,55,4781
6673,119,6806
6674,119,7857
6675,49,7610
6676,165,7209
6677,21,8501
6678,137,6072
6679,44,904
6680,132,4115
6681,139,1073
6682,46,9132
6683,8,427
6684,182,1917
6685,87,3995
6686,50,5283
6687,46,542
6688,120,5366
6689,184,9353
6690,138,5905
6691,162,3058
6692,59,5024
6693,187,8448
6694,125,5111
6695,7,3179
6696,36,6177
6697,84,2297
6698,81,4304
6699,146,2777
6700,29,304
6701,150,671
6702,110,4884
6703,113,3891
6704,1,5354
6705,55,4493
6706,142,3212
6707,32,4360
6708,181,9469
6709,185,774
6710,144,5194
6711,109,8881
6712,2,6891
6713,60,296
6714,108,4371
6715,177,547
6716,6,3612
6717,167,9202
6718,91,8118
6719,99,5838
6720,82,5456
6721,83,1320
6722,4,8407
6723,145,436
6724,104,8263
6725,58,2366
6726,157,8702
6727,101,8421
6728,61,7725
6729,165,9288
6730,16,4129
6731,74,5720
6732,25,1655
6733,1,4525
6734,39,4110
6735,175,5331
6736,177,2394
6737,29,9241
6738,182,2117
6739,144,1796
6740,49,620
6741,42,1252
6742,125,8459
6743,57,376
6744,99,6393
6745,60,8273
6746,115,2871
6747,14,3273
6748,5,2652
6749,41,7301
6750,140,7650
6751,106,5732
6752,25,5112
6753,107,6950
6754,34,3249
6755,140,9282
6756,180,7520
6757,73,4305
6758,148,4002
6759,115,6110
6760,75,3599
6761,88,4954
6762,146,456
6763,38,7839
6764,91,7642
6765,131,5760
6766,20,5697
6767,188,6232
6768,57,9253
6769,130,1737
6770,107,2100
6771,5,2333
6772,39,9043
6773,23,6654
6774,178,650
6775,176,1114
6776,39,984
6777,153,172
6778,49,5553
6779,116,7307
6780,105,8506
6781,18,8155
6782,11,7985
6783,85,7235
6784,86,8827
6785,23,1112
6786,66,7298
6787,87,2055
6788,35,8520
6789,30,5491
6790,129,7542
6791,13,6116
6792,24,3209
6793,107,1777
6794,120,2084
6795,50,1714
6796,126,2557
6797,77,7173
6798,3,2084
6799,177,688
6800,10,4565
6801,132,7195
6802,46,9388
6803,182,2939
6804,105,6504
6805,102,8518
6806,117,4332
6807,45,8811
6808,82,6749
6809,34,5162
6810,177,450
6811,77,4432
6812,85,1289
6813,44,7648
6814,120,4802
6815,144,7720
6816,155,940
6817,14,2821
6818,47,3447
6819,147,6514
6820,169,6540
6821,51,1718
6822,132,3218
6823,114,6317
6824,17,2439
6825,109,4813
6826,11,6791
6827,123,3894
6828,100,158
6829,26,514
6830,51,7950
6831,152,1869
6832,131,1265
6833,181,5705
6834,101,6395
6835,47,4233
6836,68,7093
6837,82,8418
6838,32,9443
6839,147,8882
6840,62,414
6841,4,6704
6842,181,9181
6843,76,1827
6844,141,9483
6845,156,4561
6846,39,4040
6847,8,2849
6848,187,1718
6849,171,8754
6850,68,2900
6851,38,7929
6852,43,2941
6853,108,2393
6854,56,9285
6855,118,1123
6856,176,1741
6857,6,7607
6858,89,1077
6859,8,2541
6860,80,5401
6861,126,1038
6862,110,1233
6863,11,2260
6864,176,1707
6865,77,4128
6866,42,3237
6867,76,2968
6868,34,3143
6869,171,3811
6870,27,2895
6871,94,8293
6872,87,3396
6873,58,3690
6874,23,3773
6875,109,3460
6876,144,8922
6877,115,9333
6878,11,8393
6879,122,9244
6880,109,3203
6881,95,3282
6882,128,4765
6883,98,3949
6884,68,7695
6885,7,6142
6886,183,7
6887,185,7313
6888,48,1068
6889,169,7410
6890,2,2357
6891,134,5345
6892,122,4833
6893,74,3715
6894,143,4610
6895,13,1459
6896,14,6428
6897,152,5278
6898,56,7005
6899,85,5881
6900,136,6706
6901,173,2323
6902,60,6640
6903,33,6078
6904,58,6051
6905,102,2105
6906,188,7565
6907,75,7319
6908,183,3594
6909,46,5837
6910,15,7580
6911,164,8104
6912,52,7623
6913,127,3793
6914,178,5251
6915,106,4636
6916,66,6687
6917,24,818
6918,173,5206
6919,176,734
6920,131,9375
6921,146,3077
6922,112,4800
6923,116,3205
6924,126,1085
6925,54,9162
6926,121,6646
6927,74,3299
6928,34,7931
6929,73,696
6930,35,2615
6931,56,3601
6932,148,1392
6933,11,3860
6934,138,2301
6935,67,6932
6936,189,3101
6937,116,9267
6938,48,8229
6939,24,5653
6940,9,3134
6941,182,5571
6942,141,3608
6943,58,8852
6944,119,8539
6945,110,5427
6946,109,4961
6947,133,933
6948,166,229
6949,136,5378
6950,187,3951
6951,56,103
6952,140,8327
6953,186,2824
6954,29,7067
6955,185,3467
6956,135,7036
6957,52,4681
6958,58,5971
6959,111,5742
6960,190,5344
6961,175,4866
6962,135,3211
6963,90,5799
6964,127,5868
6965,6,1927
6966,15,7602
6967,18,6129
6968,128,46
6969,143,760
6970,119,111
6971,152,519
6972,94,2667
6973,48,9193
6974,86,6263
6975,31,8381
6976,22,1599
6977,182,8949
6978,67,8196
6979,180,7099
6980,190,5567
6981,95,2126
6982,91,7496
6983,124,3440
6984,27,5153
6985,185,1672
6986,9,5934
6987,78,5860
6988,84,274
6989,149,8935
6990,137,7258
6991,83,5482
6992,136,37
6993,114,6943
6994,29,8880
6995,99,5972
6996,123,2236
6997,74,7127
6998,27,177
6999,36,4241
7000,141,4275
7001,124,3351
7002,75,3978
7003,154,45
7004,18,3777
7005,48,3311
7006,129,7624
7007,185,3932
7008,10,3146
7009,149,2967
7010,67,1839
7011,160,6806
7012,13,2314
7013,53,4828
7014,10,8834
7015,145,4519
7016,104,7750
7017,24,3658
7018,123,2659
7019,43,6856
7020,23,7401
7021,37,2175
7022,119,4661
7023,115,9422
7024,94,1646
7025,118,444
7026,151,8336
7027,175,7196
7028,13,8020
7029,111,3784
7030,118,1654
7031,112,5071
7032,96,8383
7033,118,282
7034,146,4813
7035,30,7158
7036,182,7991
7037,32,4119
7038,4,8636
7039,89,2252
7040,16,4875
7041,9,7039
7042,169,9102
7043,46,11
7044,134,5839
7045,64,1436
7046,14,8314
7047,28,4429
7048,162,4675
7049,176,5561
7050,130,7288
7051,174,3036
7052,9,1328
7053,64,4807
7054,140,5010
7055,8,1947
7056,168,7073
7057,35,2936
7058,107,612
7059,22,2349
7060,178,8078
7061,10,8764
7062,43,7170
7063,63,6373
7064,9,3533
7065,85,7779
7066,130,8959
7067,62,2890
7068,161,3146
7069,95,1530
7070,17,2527
7071,15,7445
7072,107,2498
7073,118,4565
7074,122,4865
7075,12,6306
7076,84,3343
7077,115,2743
7078,129,4547
7079,45,5899
7080,41,4735
7081,69,1362
7082,90,7960
7083,111,5624
7084,32,4587
7085,77,7624
7086,159,8704
7087,110,8236
7088,166,6113
7089,142,2179
7090,13,3490
7091,117,8106
7092,137,7064
7093,148,5465
7094,137,4286
7095,182,2601
7096,173,7605
7097,1,2407
7098,95,9167
7099,45,9220
7100,2,4727
7101,186,2584
7102,128,5376
7103,64,8591
7104,130,3107
7105,130,8668
7106,136,3836
7107,173,7331
7108,17,266
7109,190,7569
7110,119,1169
7111,97,7435
7112,27,2453
7113,116,686
7114,25,1117
7115,7,7590
7116,10,4614
7117,124,2941
7118,177,4216
7119,128,2390
7120,41,4149
7121,76,1371
7122,74,5429
7123,3,4824
7124,57,6141
7125,98,8245
7126,56,40
7127,189,2135
7128,135,7574
7129,53,8015
7130,179,720
7131,119,6413
7132,51,5110
7133,139,6800
7134,104,8227
7135,30,7377
7136,158,3472
7137,132,2393
7138,78,2099
7139,125,5616
7140,1,2545
7141,103,4816
7142,48,2236
7143,111,6836
7144,190,6806
7145,36,3623
7146,135,1200
7147,2,5091
7148,148,6234
7149,76,8992
7150,118,640
7151,134,372
7152,37,6073
7153,160,1018
7154,43,7998
7155,117,2393
7156,149,6270
7157,124,1646
7158,134,3747
7159,75,4361
7160,39,504
7161,85,8294
7162,44,5128
7163,142,4033
7164,44,7936
7165,137,8900
7166,82,4581
7167,177,1941
7168,79,3421
7169,187,6231
7170,57,9282
7171,11,5676
7172,50,6559
7173,141,1729
7174,138,2016
7175,24,5752
7176,162,6739
7177,95,5568
7178,166,1146
7179,182,5711
7180,109,8824
7181,60,4598
7182,36,2314
7183,146,4805
7184,68,7205
7185,105,6289
7186,44,5141
7187,83,6888
7188,22,6251
7189,51,2051
7190,4,6699
7191,35,5331
7192,111,1529
7193,187,7173
7194,78,3258
7195,104,7385
7196,126,1643
7197,50,3633
7198,112,8285
7199,50,381
7200,176,316
7201,15,8404
7202,56,6316
7203,75,2960
7204,77,9320
7205,103,6354
7206,169,2546
7207,55,3532
